,car_name,brand,model,Age_of_vehicle,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price
14224,Maruti Ertiga,Maruti,Ertiga,6,45000.0,Dealer,Petrol,Manual,19.34,1462.0,103.0,7.0,7.45,10.34
14225,Renault KWID,Renault,KWID,4,14000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,3.9,4.605
14226,Maruti Swift Dzire,Maruti,Swift Dzire,5,70000.0,Individual,Diesel,Automatic,28.4,1248.0,74.02,5.0,7.25,8.329472891566265
14228,Maruti Baleno,Maruti,Baleno,7,60000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.25,8.55
14230,Hyundai Santro,Hyundai,Santro,15,56000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,1.2,6.399390243902439
14233,Hyundai Verna,Hyundai,Verna,10,74000.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,4.25,13.07
14235,Maruti Swift,Maruti,Swift,7,28000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,4.25,7.51
14237,Maruti Swift,Maruti,Swift,11,85000.0,Dealer,Diesel,Manual,22.9,1248.0,74.0,5.0,2.8,7.746715686274511
14238,Mahindra XUV500,Mahindra,XUV500,8,97000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,8.5,19.91
14239,Hyundai Creta,Hyundai,Creta,8,40000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,9.3,16.83
14241,Mahindra Scorpio,Mahindra,Scorpio,13,120000.0,Individual,Diesel,Manual,14.0,2523.0,75.0,7.0,2.0,17.41
14242,Maruti Baleno,Maruti,Baleno,5,21000.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,6.25,8.55
14246,Honda Amaze,Honda,Amaze,5,40200.0,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,6.5,8.47
14247,Hyundai Creta,Hyundai,Creta,7,110000.0,Individual,Diesel,Manual,21.38,1396.0,88.7,5.0,7.2,16.83
14248,Maruti Swift,Maruti,Swift,10,100000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,3.2,7.746715686274511
14249,Hyundai Grand,Hyundai,Grand,7,38000.0,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,4.1,7.071195054945055
14252,Honda Jazz,Honda,Jazz,6,57812.0,Dealer,Petrol,Manual,18.2,1199.0,88.7,5.0,5.95,9.74
14253,Maruti Alto,Maruti,Alto,9,58001.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,2.15,3.885
14254,Hyundai Grand,Hyundai,Grand,6,1010.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,5.0,6.525
14256,Hyundai Grand,Hyundai,Grand,7,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.2,6.525
14258,Hyundai i20,Hyundai,i20,8,90000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,5.0,10.725
14259,Tata Tigor,Tata,Tigor,5,16000.0,Dealer,Petrol,Automatic,20.3,1199.0,84.0,5.0,5.45,7.77
14261,Maruti Swift Dzire,Maruti,Swift Dzire,7,35600.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,4.65,8.24
14262,Maruti Swift,Maruti,Swift,11,30000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,3.25,7.746715686274511
14263,Maruti Alto,Maruti,Alto,9,40000.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,2.35,4.112027027027027
14266,Maruti Ertiga,Maruti,Ertiga,6,63001.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,7.25,10.45789156626506
14267,Hyundai Creta,Hyundai,Creta,8,64000.0,Dealer,Petrol,Manual,15.29,1591.0,121.3,5.0,8.75,16.115
14270,Ford Ecosport,Ford,Ecosport,4,19338.0,Trustmark Dealer,Petrol,Manual,15.9,1496.0,120.69,5.0,9.85,11.16
14271,Hyundai i20,Hyundai,i20,8,39838.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,5.65,10.725
14273,Hyundai i20,Hyundai,i20,7,39465.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.25,10.72
14274,Mahindra XUV500,Mahindra,XUV500,11,60000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,4.75,19.91
14275,Ford Ecosport,Ford,Ecosport,4,17000.0,Dealer,Petrol,Manual,15.9,1496.0,120.69,5.0,9.15,11.16
14276,Kia Seltos,Kia,Seltos,4,25000.0,Individual,Diesel,Manual,20.8,1493.0,113.4,5.0,15.4,16.13
14278,Maruti Swift,Maruti,Swift,8,52000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,4.35,7.51
14282,Hyundai i20,Hyundai,i20,9,120000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,5.5,11.415
14284,Maruti Vitara,Maruti,Vitara,7,45417.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.5,10.815
14286,Hyundai Grand,Hyundai,Grand,7,6200.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,4.1,6.585
14292,Honda City,Honda,City,14,58000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,2.6,14.74
14293,Honda City,Honda,City,9,48000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,5.25,16.17
14297,Mahindra XUV500,Mahindra,XUV500,4,5000.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7.0,15.88,19.93
14298,Mahindra XUV500,Mahindra,XUV500,9,177000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,5.5,19.39
14299,Honda City,Honda,City,9,60000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,5.0,16.17
14302,Maruti Swift Dzire,Maruti,Swift Dzire,5,45000.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5.0,6.34,8.24
14304,Hyundai Creta,Hyundai,Creta,8,54525.0,Dealer,Petrol,Manual,15.29,1591.0,121.3,5.0,7.5,16.085
14306,Honda Amaze,Honda,Amaze,6,19500.0,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,4.99,8.47
14307,Maruti Swift,Maruti,Swift,7,28000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,4.25,7.51
14309,Honda Civic,Honda,Civic,14,65000.0,Dealer,Petrol,Automatic,12.9,1799.0,130.0,5.0,2.25,22.735
14310,Maruti Baleno,Maruti,Baleno,6,61000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.25,8.55
14311,Hyundai Creta,Hyundai,Creta,6,110000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,10.45,15.725
14312,Skoda Rapid,Skoda,Rapid,9,72000.0,Dealer,Diesel,Automatic,21.66,1498.0,103.52,5.0,5.15,12.28091836734694
14314,Mahindra Thar,Mahindra,Thar,4,15000.0,Individual,Diesel,Manual,16.55,2498.0,105.0,6.0,9.5,15.835
14315,Mahindra XUV500,Mahindra,XUV500,10,61845.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,5.75,20.01618556701031
14316,Maruti Vitara,Maruti,Vitara,5,37000.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,7.95,10.815
14318,Volkswagen Polo,Volkswagen,Polo,13,106451.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,2.25,9.09
14319,Toyota Innova,Toyota,Innova,5,46000.0,Dealer,Diesel,Manual,13.68,2393.0,147.8,7.0,17.4,24.32
14322,Mahindra Thar,Mahindra,Thar,10,56000.0,Dealer,Diesel,Manual,16.55,2498.0,105.0,7.0,5.15,15.835
14323,MG Hector,MG,Hector,3,1000.0,Dealer,Petrol,Manual,15.81,1451.0,141.0,5.0,14.9,17.845
14324,Maruti Wagon R,Maruti,Wagon R,6,36954.0,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,3.5,6.005
14325,Maruti Baleno,Maruti,Baleno,5,21000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,6.75,8.55
14328,Hyundai i20,Hyundai,i20,5,24132.0,Dealer,Petrol,Manual,20.35,1197.0,81.86,5.0,6.25,10.72
14329,Maruti Swift Dzire,Maruti,Swift Dzire,8,79000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,4.25,8.329472891566265
14330,Honda City,Honda,City,8,66000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,5.75,16.17
14331,Hyundai Grand,Hyundai,Grand,6,50021.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.7,6.525
14333,Maruti Wagon R,Maruti,Wagon R,10,36900.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,2.65,5.95
14335,Ford Ecosport,Ford,Ecosport,10,55000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,3.95,11.965
14337,Hyundai i20,Hyundai,i20,6,50740.0,Trustmark Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.0,10.72
14338,Hyundai Creta,Hyundai,Creta,5,70000.0,Individual,Diesel,Manual,21.38,1396.0,88.7,5.0,8.75,16.83
14339,Tata Nexon,Tata,Nexon,5,27700.0,Dealer,Petrol,Automatic,17.0,1198.0,108.5,5.0,8.9,11.1
14340,Honda City,Honda,City,9,42000.0,Dealer,Diesel,Manual,25.1,1498.0,98.6,5.0,6.25,16.17
14342,Hyundai Santro,Hyundai,Santro,4,2565.0,Trustmark Dealer,Petrol,Automatic,20.3,1086.0,68.07,5.0,5.5,6.4
14344,Skoda Rapid,Skoda,Rapid,6,59000.0,Dealer,Diesel,Automatic,21.72,1498.0,108.6,5.0,7.35,12.28091836734694
14345,Hyundai Creta,Hyundai,Creta,7,54400.0,Trustmark Dealer,Petrol,Automatic,13.0,1591.0,121.3,5.0,9.8,16.115
14346,Mahindra Scorpio,Mahindra,Scorpio,9,70000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,9.0,4.5,17.41
14347,Maruti Swift Dzire,Maruti,Swift Dzire,7,52490.0,Dealer,Petrol,Manual,19.0,1197.0,85.8,5.0,4.65,8.329472891566265
14348,Maruti Ciaz,Maruti,Ciaz,6,48000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,7.11,11.595719424460432
14349,Tata Nexon,Tata,Nexon,5,24000.0,Dealer,Petrol,Manual,17.0,1198.0,108.5,5.0,7.5,11.1
14350,Maruti Baleno,Maruti,Baleno,4,9000.0,Individual,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.5,8.55
14351,Ford Ecosport,Ford,Ecosport,8,46000.0,Dealer,Diesel,Manual,22.7,1498.0,89.84,5.0,5.7,11.965
14352,Honda Amaze,Honda,Amaze,10,78000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,3.65,10.07
14354,Ford Ecosport,Ford,Ecosport,4,19925.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5.0,9.49,11.965
14358,Maruti Swift Dzire,Maruti,Swift Dzire,8,150000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,3.3,8.329472891566265
14360,Honda Civic,Honda,Civic,13,36000.0,Dealer,Petrol,Manual,14.8,1799.0,130.2,5.0,3.75,22.735
14362,Maruti Wagon R,Maruti,Wagon R,5,7000.0,Dealer,Petrol,Manual,20.51,998.0,67.06,5.0,4.1,5.95
14363,Hyundai Creta,Hyundai,Creta,7,79000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,9.7,16.83
14364,Maruti Ertiga,Maruti,Ertiga,4,5298.0,Trustmark Dealer,Petrol,Manual,19.34,1462.0,103.0,7.0,9.0,10.34
14365,Maruti Wagon R,Maruti,Wagon R,8,128000.0,Individual,CNG,Manual,26.6,998.0,58.16,5.0,2.83,6.005
14367,Toyota Innova,Toyota,Innova,11,85000.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,5.75,24.861428571428572
14368,Maruti Celerio,Maruti,Celerio,4,40000.0,Dealer,CNG,Manual,30.47,998.0,58.33,5.0,4.65,6.27
14369,Honda City,Honda,City,11,55584.0,Dealer,Petrol,Automatic,15.6,1497.0,116.3,5.0,4.5,14.305
14370,Hyundai i10,Hyundai,i10,10,37200.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,2.5,7.138266666666667
14371,Maruti Swift Dzire,Maruti,Swift Dzire,9,62000.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,4.25,8.24
14372,Maruti Wagon R,Maruti,Wagon R,14,70962.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,1.45,6.065
14374,Maruti Ertiga,Maruti,Ertiga,4,28000.0,Dealer,Diesel,Manual,24.2,1498.0,93.87,7.0,10.75,10.45789156626506
14375,Honda City,Honda,City,5,21094.0,Dealer,Petrol,Automatic,18.0,1497.0,117.6,5.0,9.4,14.74
14376,Maruti Vitara,Maruti,Vitara,4,22000.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,8.7,10.815
14377,Maruti Ertiga,Maruti,Ertiga,10,57593.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,4.8,10.45789156626506
14378,Mahindra Scorpio,Mahindra,Scorpio,12,130311.0,Dealer,Diesel,Manual,12.05,2179.0,120.0,9.0,3.85,17.41
14379,Maruti Alto,Maruti,Alto,10,60000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,1.85,3.885
14380,Hyundai i20,Hyundai,i20,9,54159.0,Trustmark Dealer,Petrol,Manual,18.5,1197.0,82.85,5.0,4.1,10.67
14382,Maruti Eeco,Maruti,Eeco,7,63530.0,Individual,Petrol,Manual,15.37,1196.0,73.0,5.0,2.45,4.710000000000001
14384,Honda City,Honda,City,18,68000.0,Individual,Petrol,Manual,13.0,1493.0,100.0,5.0,0.65,14.74
14385,Maruti Baleno,Maruti,Baleno,5,19000.0,Dealer,Petrol,Automatic,19.56,1197.0,81.8,5.0,6.99,8.55
14386,Mahindra Scorpio,Mahindra,Scorpio,7,56000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,7.0,10.75,17.45
14387,Maruti Alto,Maruti,Alto,6,11000.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,3.25,4.112027027027027
14389,Maruti Swift,Maruti,Swift,13,62000.0,Dealer,Petrol,Manual,16.1,1298.0,88.2,5.0,2.19,7.51
14391,Hyundai Grand,Hyundai,Grand,6,30000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,4.85,6.525
14392,Mahindra Scorpio,Mahindra,Scorpio,6,60000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,10.0,16.995
14393,Honda City,Honda,City,9,55000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,6.35,15.1924613003096
14394,Toyota Innova,Toyota,Innova,12,98000.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,5.75,24.861428571428572
14395,Hyundai i10,Hyundai,i10,10,25783.0,Trustmark Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,3.0,7.138266666666667
14398,Volkswagen Polo,Volkswagen,Polo,8,41000.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5.0,4.65,9.065
14401,Renault Duster,Renault,Duster,10,50000.0,Individual,Diesel,Manual,19.01,1461.0,108.45,5.0,4.5,14.16888888888889
14403,Hyundai Grand,Hyundai,Grand,6,36732.0,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,5.29,7.071195054945055
14405,Hyundai Grand,Hyundai,Grand,5,50000.0,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,4.5,7.071195054945055
14407,Hyundai Creta,Hyundai,Creta,7,30000.0,Dealer,Petrol,Manual,15.8,1591.0,121.3,5.0,8.95,16.085
14408,Maruti Swift Dzire,Maruti,Swift Dzire,7,61483.0,Trustmark Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,4.5,8.24
14409,Maruti Celerio,Maruti,Celerio,6,26000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,4.0,5.595
14410,Hyundai Verna,Hyundai,Verna,12,40000.0,Individual,Petrol,Manual,16.2,1599.0,103.2,5.0,3.5,13.07
14411,Hyundai Verna,Hyundai,Verna,8,52000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,6.95,14.685
14412,Honda Amaze,Honda,Amaze,6,42000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,4.55,8.47
14414,Toyota Innova,Toyota,Innova,7,82000.0,Dealer,Diesel,Manual,13.68,2393.0,147.8,7.0,13.0,24.861428571428572
14417,Maruti Swift,Maruti,Swift,8,73000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,4.25,7.746715686274511
14418,Maruti Baleno,Maruti,Baleno,6,39500.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,6.0,8.66
14421,Hyundai Creta,Hyundai,Creta,7,35000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,10.5,16.83
14425,Mahindra Thar,Mahindra,Thar,5,28500.0,Individual,Diesel,Manual,16.55,2498.0,105.0,6.0,9.5,15.97
14426,Hyundai i10,Hyundai,i10,11,55329.0,Trustmark Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,2.6,7.138266666666667
14427,Mahindra XUV500,Mahindra,XUV500,10,80220.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,6.75,19.93
14430,Honda City,Honda,City,11,69000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,4.45,14.715
14431,Hyundai i10,Hyundai,i10,8,27599.0,Trustmark Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,3.5,7.138266666666667
14432,Maruti Ciaz,Maruti,Ciaz,6,45000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,6.31,11.595719424460432
14433,Volkswagen Polo,Volkswagen,Polo,6,35000.0,Dealer,Petrol,Manual,16.2,1199.0,74.0,5.0,4.25,9.283830409356725
14434,Renault Duster,Renault,Duster,7,52000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,5.75,14.16888888888889
14436,Maruti Celerio,Maruti,Celerio,8,33000.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,3.7,5.983255208333333
14437,Mahindra Thar,Mahindra,Thar,10,49000.0,Dealer,Diesel,Manual,16.55,2498.0,105.0,7.0,5.25,15.835
14438,Mahindra XUV500,Mahindra,XUV500,6,74000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,13.0,19.91
14439,Ford Ecosport,Ford,Ecosport,6,24000.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,6.8,11.965
14441,Honda Amaze,Honda,Amaze,10,48080.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,3.05,9.975
14442,Mahindra XUV500,Mahindra,XUV500,11,67000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,5.25,19.93
14443,Mahindra Thar,Mahindra,Thar,6,24000.0,Dealer,Diesel,Manual,18.06,2523.0,63.0,7.0,8.4,15.835
14444,Honda Amaze,Honda,Amaze,8,68000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,4.0,10.07
14445,Datsun GO,Datsun,GO,5,60000.0,Individual,Petrol,Manual,19.83,1198.0,67.0,7.0,3.75,6.285
14447,Maruti Ertiga,Maruti,Ertiga,7,68219.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,6.5,10.45789156626506
14448,Maruti Wagon R,Maruti,Wagon R,7,120000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,3.0,5.95
14449,Renault Duster,Renault,Duster,9,64000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,3.95,14.16888888888889
14451,Maruti Ertiga,Maruti,Ertiga,10,72000.0,Dealer,Diesel,Manual,25.47,1248.0,88.5,7.0,4.75,10.45789156626506
14452,Hyundai Grand,Hyundai,Grand,8,45000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,5.1,7.071195054945055
14453,Mahindra Thar,Mahindra,Thar,9,43000.0,Individual,Diesel,Manual,16.55,2498.0,105.0,7.0,4.7,15.835
14454,Maruti Swift Dzire,Maruti,Swift Dzire,5,30000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,7.0,8.329472891566265
14455,Maruti Swift Dzire,Maruti,Swift Dzire,7,57200.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,4.5,8.24
14456,Hyundai i20,Hyundai,i20,11,53000.0,Dealer,Diesel,Manual,21.9,1396.0,88.8,5.0,2.99,11.415
14457,Mahindra XUV500,Mahindra,XUV500,8,55000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,8.75,19.91
14459,Maruti Baleno,Maruti,Baleno,4,3000.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,6.4,8.55
14460,Hyundai i20,Hyundai,i20,12,60000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5.0,2.45,10.72
14462,Datsun RediGO,Datsun,RediGO,4,2500.0,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,3.0,4.155
14464,Maruti Alto,Maruti,Alto,9,62488.0,Trustmark Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,2.35,4.112027027027027
14465,Maruti Ciaz,Maruti,Ciaz,8,45000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,5.65,11.52
14466,Hyundai Verna,Hyundai,Verna,9,70000.0,Dealer,Diesel,Automatic,22.32,1582.0,126.32,5.0,5.85,15.69
14467,Maruti Eeco,Maruti,Eeco,8,37000.0,Dealer,Petrol,Manual,15.37,1196.0,73.0,5.0,2.65,4.710000000000001
14469,Maruti Wagon R,Maruti,Wagon R,3,7640.0,Trustmark Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,4.6,5.95
14470,Maruti Baleno,Maruti,Baleno,8,65000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.1,8.69356846473029
14471,Hyundai i20,Hyundai,i20,5,12000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.5,10.72
14472,Toyota Innova,Toyota,Innova,7,46000.0,Dealer,Petrol,Automatic,10.75,2694.0,163.7,7.0,17.0,23.355
14473,Mahindra XUV500,Mahindra,XUV500,8,70000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,9.15,19.91
14474,Volkswagen Vento,Volkswagen,Vento,12,68500.0,Dealer,Petrol,Manual,15.04,1598.0,103.6,5.0,2.81,13.294659090909091
14475,Hyundai Verna,Hyundai,Verna,8,39000.0,Dealer,Petrol,Manual,17.01,1591.0,121.4,5.0,6.25,13.07
14476,Volkswagen Polo,Volkswagen,Polo,9,62200.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,3.5,9.283830409356725
14477,Mahindra XUV500,Mahindra,XUV500,6,34000.0,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7.0,11.75,19.91
14478,Maruti Eeco,Maruti,Eeco,8,37000.0,Dealer,Petrol,Manual,15.37,1196.0,73.0,5.0,2.6,4.710000000000001
14481,Toyota Innova,Toyota,Innova,6,63000.0,Dealer,Diesel,Automatic,11.36,2755.0,171.5,7.0,14.5,24.575
14482,Honda Amaze,Honda,Amaze,5,20000.0,Dealer,Petrol,Automatic,19.0,1199.0,88.76,5.0,6.99,8.47
14483,Maruti Swift,Maruti,Swift,8,39000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,4.0,7.51
14484,MG Hector,MG,Hector,4,28000.0,Dealer,Diesel,Manual,17.41,1956.0,167.68,5.0,16.5,19.37
14486,Hyundai i20,Hyundai,i20,5,15000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.2,10.24
14490,Ford Ecosport,Ford,Ecosport,6,17908.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,7.3,11.765
14492,Maruti Alto,Maruti,Alto,12,57000.0,Dealer,CNG,Manual,26.83,796.0,38.4,5.0,1.72,4.112027027027027
14493,Maruti Swift,Maruti,Swift,15,66000.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5.0,1.7,7.51
14494,Hyundai i20,Hyundai,i20,8,31000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,4.8,11.415
14495,Maruti Swift Dzire,Maruti,Swift Dzire,8,51000.0,Dealer,Petrol,Manual,19.1,1197.0,85.8,5.0,3.99,8.24
14497,Maruti Vitara,Maruti,Vitara,5,15000.0,Individual,Diesel,Automatic,24.3,1248.0,88.5,5.0,10.0,10.815
14498,Maruti Dzire LXI,Maruti,Dzire LXI,7,10000.0,Dealer,Petrol,Manual,23.26,1197.0,88.5,5.0,5.0,8.39
14499,Mahindra Scorpio,Mahindra,Scorpio,8,53000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8.0,9.25,16.995
14500,Maruti Swift,Maruti,Swift,16,65000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,1.7,7.565
14501,Hyundai Creta,Hyundai,Creta,7,69000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,8.25,16.83
14502,Hyundai i20,Hyundai,i20,8,70000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,5.9,10.810042134831459
14503,Maruti Baleno,Maruti,Baleno,4,11000.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,6.8,8.395
14504,Hyundai Grand,Hyundai,Grand,9,49000.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,4.25,6.525
14506,Mahindra XUV500,Mahindra,XUV500,8,80000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,7.8,19.91
14507,Ford Ecosport,Ford,Ecosport,8,50000.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,5.5,11.965
14508,Maruti Swift,Maruti,Swift,6,47000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,5.35,7.746715686274511
14509,Honda Amaze,Honda,Amaze,5,17000.0,Dealer,Petrol,Automatic,18.3,1199.0,88.76,5.0,6.0,8.47
14510,Hyundai i10,Hyundai,i10,12,56000.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,2.25,7.138266666666667
14512,Volkswagen Vento,Volkswagen,Vento,10,58969.0,Dealer,Diesel,Manual,20.54,1598.0,103.6,5.0,3.5,13.294659090909091
14513,Maruti Ciaz,Maruti,Ciaz,8,48002.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,5.6,11.595719424460432
14515,Maruti Vitara,Maruti,Vitara,7,26225.0,Trustmark Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,6.25,10.815
14516,Renault Duster,Renault,Duster,10,67000.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,3.85,14.16888888888889
14517,Volkswagen Vento,Volkswagen,Vento,10,15000.0,Dealer,Petrol,Manual,16.09,1598.0,103.5,5.0,5.6,13.099999999999998
14519,Maruti Alto,Maruti,Alto,6,110000.0,Individual,Petrol,Manual,23.95,998.0,67.1,5.0,2.5,4.112027027027027
14520,Maruti Vitara,Maruti,Vitara,7,40000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.25,10.815
14523,Maruti Swift,Maruti,Swift,4,22000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,6.85,7.746715686274511
14527,Maruti Vitara,Maruti,Vitara,5,18000.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,9.31,10.815
14528,Maruti Baleno,Maruti,Baleno,17,60500.0,Dealer,Petrol,Manual,15.4,1590.0,94.0,5.0,0.6,8.55
14529,Maruti Swift,Maruti,Swift,9,58000.0,Dealer,Petrol,Manual,16.1,1197.0,85.0,5.0,3.8,7.51
